chiave,timestamp,nome_via,direzione,conteggio_veicoli,score_ensemble,score_b1_norm,score_b2_norm,score_b3_norm,tipo_giorno,ora,temperature_2m,precipitation,accuratezza
103,2024-07-15 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9972402720778234,0.027779361098444547,0.38319210112985763,0.9972402720778234,feriale,7,22.0,0.0,100.0
273,2024-07-15 11:00:00,VIA S.MAMOLO,N,150.0,0.9966243603384506,0.9286017378527639,0.44913107361807775,0.9966243603384506,feriale,11,30.3,0.0,100.0
208,2024-07-16 07:00:00,VIA FILIPPO BEROALDO,E,204.0,0.9983628464305618,0.8776663120028373,0.10946445761767239,0.9983628464305618,feriale,7,23.2,0.0,100.0
230,2024-07-19 09:00:00,VIA GIUSEPPE DOZZA,SE,778.0,0.9987460100319198,0.9948035415716674,0.8087348634544257,0.9987460100319198,feriale,9,29.1,0.0,100.0
157,2024-07-19 11:00:00,VIA FRANCESCO ZANARDI,SE,419.0,0.9993635050919593,0.9937173835942645,0.20866266403202108,0.9993635050919593,feriale,11,32.3,0.0,100.0
230,2024-07-19 17:00:00,VIA GIUSEPPE DOZZA,SE,784.0,0.9980176825252065,0.9948510411916704,0.8665862339767949,0.9980176825252065,feriale,17,35.3,0.0,100.0
103,2024-07-22 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9972402720778234,0.027779361098444547,0.4085980645488169,0.9972402720778234,feriale,7,21.1,0.0,100.0
237,2024-07-22 16:00:00,VIA PIETRO ALBERTONI,S,213.0,0.9973906875411663,0.9944488777423114,0.2533946395095506,0.9973906875411663,feriale,16,29.9,0.0,100.0
103,2024-07-29 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9965024446471095,0.027779361098444547,0.48321046764959213,0.9965024446471095,feriale,7,23.9,0.0,100.0
104,2024-07-29 09:00:00,VIA CRISTOFORO COLOMBO,N,979.0,0.9976313522825151,0.9807404874094341,0.9605373157014744,0.9976313522825151,feriale,9,26.4,0.0,100.0
326,2024-07-31 17:00:00,VIALE GIAN BATTISTA ERCOLANI,N,237.0,0.9999651669453311,0.9997656685413183,0.5424329938693824,0.9999651669453311,feriale,17,34.7,0.0,100.0
326,2024-07-31 18:00:00,VIALE GIAN BATTISTA ERCOLANI,N,47.0,0.9998163348026549,0.0995338703957035,0.5365905406090085,0.9998163348026549,feriale,18,34.8,0.0,100.0
230,2024-08-02 21:00:00,VIA GIUSEPPE DOZZA,SE,594.0,0.997270355170492,0.997270355170492,0.7561844505243958,0.9962253635304251,feriale,21,28.2,0.0,100.0
230,2024-08-03 19:00:00,VIA GIUSEPPE DOZZA,SE,656.0,0.9979131833611998,0.9962316968130922,0.8664659016061205,0.9979131833611998,weekend,19,29.7,0.0,100.0
230,2024-08-03 21:00:00,VIA GIUSEPPE DOZZA,SE,560.0,0.9972196889091554,0.9972196889091554,0.9210334650656128,0.9651131124284339,weekend,21,27.6,0.0,100.0
103,2024-08-05 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9965024446471095,0.027779361098444547,0.4307107209808988,0.9965024446471095,feriale,7,23.0,0.0,100.0
20,2024-08-06 19:00:00,VIA S.STEFANO,SE,71.0,0.9981665146678826,0.9866082738004762,0.23557278208441,0.9981665146678826,feriale,19,31.0,0.0,83.0
104,2024-08-07 18:00:00,VIA CRISTOFORO COLOMBO,N,937.0,0.9998385012919897,0.9801356589147286,0.9998385012919897,0.9942557126209657,feriale,18,26.2,3.9,100.0
103,2024-08-10 13:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9968666084004661,0.027779361098444547,0.8410979378831636,0.9968666084004661,weekend,13,33.2,0.0,100.0
103,2024-08-10 14:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9968444419111314,0.027779361098444547,0.8482102143182855,0.9968444419111314,weekend,14,33.8,0.0,100.0
103,2024-08-11 13:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9969901074124741,0.027779361098444547,0.855119825708061,0.9969901074124741,weekend,13,34.2,0.0,100.0
103,2024-08-11 14:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9968444419111314,0.027779361098444547,0.8534225059532857,0.9968444419111314,weekend,14,34.9,0.0,100.0
103,2024-08-12 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9965024446471095,0.027779361098444547,0.4467434260525916,0.9965024446471095,feriale,7,23.3,0.0,100.0
104,2024-08-15 07:00:00,VIA CRISTOFORO COLOMBO,N,236.0,0.9982710138318893,0.9982710138318893,0.9166824998733344,0.9022837817297462,festivo,7,21.1,0.0,100.0
255,2024-08-15 07:00:00,VIA PO,N,111.0,0.9961525307797537,0.9961525307797537,0.18819982773471144,0.9854809494857375,festivo,7,21.1,0.0,100.0
104,2024-08-15 08:00:00,VIA CRISTOFORO COLOMBO,N,259.0,0.9988536758372599,0.9988536758372599,0.9236491108071135,0.9092377260981912,festivo,8,23.5,0.0,100.0
255,2024-08-15 08:00:00,VIA PO,N,144.0,0.9978435172518619,0.9978435172518619,0.3874037341034605,0.9739100420529969,festivo,8,23.5,0.0,100.0
208,2024-08-15 08:00:00,VIA FILIPPO BEROALDO,E,26.0,0.9967700258397932,0.9967700258397932,0.08296283629730962,0.8644329178699903,festivo,8,23.5,0.0,100.0
261,2024-08-15 08:00:00,VIA GIUSEPPE MEZZOFANTI,O,108.0,0.9966433601864518,0.9966433601864518,0.12283085068652784,0.9414741348735877,festivo,8,23.5,0.0,100.0
240,2024-08-15 08:00:00,VIA PARISIO,O,48.0,0.9966211936971171,0.9966211936971171,0.06715179611896438,0.565672974616203,festivo,8,23.5,0.0,100.0
237,2024-08-15 11:00:00,VIA PIETRO ALBERTONI,S,29.0,0.9982900136798906,0.9982900136798906,0.08964128286973705,0.9845721234230126,festivo,11,28.4,0.0,83.0
237,2024-08-15 12:00:00,VIA PIETRO ALBERTONI,S,27.0,0.9979860161118711,0.9979860161118711,0.20822883416932664,0.9818741450068399,festivo,12,29.8,0.0,100.0
230,2024-08-15 17:00:00,VIA GIUSEPPE DOZZA,SE,194.0,0.9962253635304251,0.9962253635304251,0.3440207478340173,0.9204033034402391,festivo,17,28.9,0.0,100.0
104,2024-08-18 16:00:00,VIA CRISTOFORO COLOMBO,N,1073.0,0.9979005167958657,0.9855189491817399,0.9369553376906318,0.9979005167958657,weekend,16,26.4,0.3,100.0
103,2024-08-19 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9972402720778234,0.027779361098444547,0.39177369914374016,0.9972402720778234,feriale,7,19.7,0.0,100.0
255,2024-08-26 07:00:00,VIA PO,N,540.0,0.9975236864771748,0.37766314536150375,0.35848279880427625,0.9975236864771748,feriale,7,21.4,0.0,100.0
103,2024-08-26 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9972402720778234,0.027779361098444547,0.5806163550691594,0.9972402720778234,feriale,7,21.4,0.0,100.0
274,2024-08-31 00:00:00,VIA S.MAMOLO,N,375.0,0.9982615139078888,0.9890434209859654,0.6707041343669251,0.9982615139078888,weekend,0,22.7,0.0,100.0
273,2024-09-01 20:00:00,VIA S.MAMOLO,N,290.0,0.9971753559304859,0.9894930840553275,0.6540792673658611,0.9971753559304859,weekend,20,29.6,0.0,100.0
273,2024-09-01 22:00:00,VIA S.MAMOLO,N,268.0,0.9962981962810964,0.9937617165729341,0.5956230683487865,0.9962981962810964,weekend,22,24.9,0.0,100.0
103,2024-09-02 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9978688503825303,0.027779361098444547,0.5265839539950347,0.9978688503825303,feriale,7,19.5,0.0,100.0
208,2024-09-02 07:00:00,VIA FILIPPO BEROALDO,E,235.0,0.9977865177078583,0.97906216750266,0.2408674063940822,0.9977865177078583,feriale,7,19.5,0.0,100.0
208,2024-09-03 08:00:00,VIA FILIPPO BEROALDO,E,361.0,0.9968713583624664,0.9896735826113391,0.1251424988600091,0.9968713583624664,feriale,8,21.0,0.0,100.0
104,2024-09-04 16:00:00,VIA CRISTOFORO COLOMBO,N,1410.0,0.998505345290571,0.8027087449967067,0.998505345290571,0.7675210264984547,feriale,16,24.2,6.1,100.0
104,2024-09-05 10:00:00,VIA CRISTOFORO COLOMBO,N,1317.0,0.9972545219638242,0.26145057506206615,0.9972545219638242,0.013708390332877338,feriale,10,21.0,2.6,100.0
104,2024-09-08 16:00:00,VIA CRISTOFORO COLOMBO,N,1122.0,0.9974888534225059,0.6015288544358312,0.9974888534225059,0.9813389826214723,weekend,16,22.9,6.1,100.0
104,2024-09-08 17:00:00,VIA CRISTOFORO COLOMBO,N,1119.0,0.9996263363226428,0.3467472260221918,0.9996263363226428,0.3224685869179713,weekend,17,22.9,6.2,100.0
104,2024-09-08 18:00:00,VIA CRISTOFORO COLOMBO,N,1092.0,0.9987206769012514,0.49749835334650655,0.9987206769012514,0.3699492070730101,weekend,18,22.6,3.1,91.0
104,2024-09-08 19:00:00,VIA CRISTOFORO COLOMBO,N,1130.0,0.9965198611744439,0.8565796473628211,0.9965198611744439,0.5188446825758727,weekend,19,22.5,1.6,100.0
103,2024-09-09 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9978688503825303,0.027779361098444547,0.4662752697978416,0.9978688503825303,feriale,7,18.4,0.0,91.0
20,2024-09-13 22:00:00,VIA S.STEFANO,SE,19.0,0.9980050159598723,0.9912537366367735,0.42258511931904547,0.9980050159598723,feriale,22,15.1,0.0,83.0
20,2024-09-13 23:00:00,VIA S.STEFANO,SE,204.0,0.9986668439985813,0.9339596949891068,0.7319628109641789,0.9986668439985813,feriale,23,14.5,0.0,100.0
104,2024-09-14 11:00:00,VIA CRISTOFORO COLOMBO,N,1566.0,0.9981063484825454,0.9569051780919086,0.9981063484825454,0.9063782489740082,weekend,11,18.1,0.0,100.0
104,2024-09-14 12:00:00,VIA CRISTOFORO COLOMBO,N,1511.0,0.9977231848811876,0.8292261995237371,0.9977231848811876,0.6665558342199929,weekend,12,19.2,0.0,100.0
103,2024-09-16 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9973495212038304,0.027779361098444547,0.45248138014895883,0.9973495212038304,feriale,7,13.4,0.0,100.0
104,2024-09-17 08:00:00,VIA CRISTOFORO COLOMBO,N,1903.0,0.9983596797892283,0.6476858185134519,0.9983596797892283,0.3072307088209961,feriale,8,14.0,0.3,100.0
104,2024-09-17 09:00:00,VIA CRISTOFORO COLOMBO,N,1606.0,0.9979733495465369,0.2819482444140447,0.9979733495465369,0.6565872473020216,feriale,9,15.2,0.1,91.0
104,2024-09-17 10:00:00,VIA CRISTOFORO COLOMBO,N,1290.0,0.9961240310077519,0.7096601560520849,0.9961240310077519,0.8719156913411359,feriale,10,15.8,0.2,100.0
104,2024-09-17 16:00:00,VIA CRISTOFORO COLOMBO,N,1342.0,0.9973273547144956,0.8199954400364797,0.9973273547144956,0.6696021431828545,feriale,16,14.9,1.9,91.0
104,2024-09-17 17:00:00,VIA CRISTOFORO COLOMBO,N,1600.0,0.9993318386786239,0.76135557582206,0.9993318386786239,0.6848811876171658,feriale,17,14.2,1.9,100.0
104,2024-09-17 18:00:00,VIA CRISTOFORO COLOMBO,N,1678.0,0.9991418401986117,0.3955768353853169,0.9991418401986117,0.7012273901808785,feriale,18,14.3,2.0,100.0
261,2024-09-18 08:00:00,VIA GIUSEPPE MEZZOFANTI,O,305.0,0.999775168465319,0.9970581902011451,0.9452646045498303,0.999775168465319,feriale,8,14.6,1.7,100.0
104,2024-09-18 08:00:00,VIA CRISTOFORO COLOMBO,N,1813.0,0.9997055023559811,0.8062110503115975,0.9997055023559811,0.7650573795409636,feriale,8,14.6,1.7,100.0
208,2024-09-18 08:00:00,VIA FILIPPO BEROALDO,E,225.0,0.9983818462785631,0.9946895424836601,0.8869604043167655,0.9983818462785631,feriale,8,14.6,1.7,100.0
104,2024-09-18 11:00:00,VIA CRISTOFORO COLOMBO,N,1240.0,0.9980050159598723,0.7724768201854385,0.9980050159598723,0.2682525206465015,feriale,11,15.4,3.3,91.0
104,2024-09-18 14:00:00,VIA CRISTOFORO COLOMBO,N,1304.0,0.9985655114759082,0.3241754065967472,0.9985655114759082,0.1352662512033237,feriale,14,17.0,3.0,100.0
104,2024-09-19 07:00:00,VIA CRISTOFORO COLOMBO,N,1295.0,0.9975933525865126,0.9491595733900795,0.9975933525865126,0.8906812078836702,feriale,7,13.1,3.6,100.0
104,2024-09-19 08:00:00,VIA CRISTOFORO COLOMBO,N,1598.0,0.9997625018999848,0.13881605613821757,0.9997625018999848,0.18981481481481483,feriale,8,13.3,3.7,100.0
104,2024-09-19 09:00:00,VIA CRISTOFORO COLOMBO,N,1250.0,0.9998068348786543,0.9799139940213811,0.9998068348786543,0.9830869686375843,feriale,9,13.6,5.7,100.0
230,2024-09-21 07:00:00,VIA GIUSEPPE DOZZA,SE,397.0,0.996171530627755,0.8445495769367178,0.8629635962912297,0.996171530627755,weekend,7,14.1,0.0,100.0
20,2024-09-22 10:00:00,VIA S.STEFANO,SE,18.0,0.9993951715052947,0.992697725084866,0.4532983736130111,0.9993951715052947,weekend,10,18.7,0.0,100.0
103,2024-09-23 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9973495212038304,0.027779361098444547,0.5391966864265086,0.9973495212038304,feriale,7,13.8,0.0,100.0
20,2024-09-26 17:00:00,VIA S.STEFANO,SE,288.0,0.9988156761412575,0.5273154481430815,0.37297334954653694,0.9988156761412575,feriale,17,24.0,0.0,100.0
104,2024-09-27 08:00:00,VIA CRISTOFORO COLOMBO,N,1740.0,0.9993793382986269,0.13836005978618837,0.9993793382986269,0.6001228656837412,feriale,8,22.9,0.0,100.0
104,2024-09-27 09:00:00,VIA CRISTOFORO COLOMBO,N,1547.0,0.9980525155798754,0.42374727668845313,0.9980525155798754,0.41284136393575516,feriale,9,23.2,0.0,100.0
104,2024-09-27 18:00:00,VIA CRISTOFORO COLOMBO,N,1594.0,0.997140522875817,0.4467434260525916,0.997140522875817,0.53984268125855,feriale,18,23.5,0.0,100.0
104,2024-09-27 19:00:00,VIA CRISTOFORO COLOMBO,N,1510.0,0.9980366823732076,0.2425583928661904,0.9980366823732076,0.40369927040583675,feriale,19,23.0,0.0,100.0
104,2024-09-28 11:00:00,VIA CRISTOFORO COLOMBO,N,1526.0,0.9971120231038152,0.8650820793433652,0.9971120231038152,0.8856209150326797,weekend,11,21.4,0.0,100.0
104,2024-09-28 12:00:00,VIA CRISTOFORO COLOMBO,N,1481.0,0.9974856867811724,0.8532356741146071,0.9974856867811724,0.24564270152505446,weekend,12,22.1,0.0,100.0
104,2024-09-28 13:00:00,VIA CRISTOFORO COLOMBO,N,1303.0,0.9985085119319046,0.26754952627045653,0.9985085119319046,0.6908756396615494,weekend,13,21.4,0.4,100.0
228,2024-09-28 14:00:00,VIA GIUSEPPE DOZZA,NO,525.0,0.9976440188478493,0.8716116937731165,0.7589647616152404,0.9976440188478493,weekend,14,21.1,0.0,100.0
230,2024-09-28 14:00:00,VIA GIUSEPPE DOZZA,SE,506.0,0.9975078532705072,0.8854530830420023,0.7914830014693216,0.9975078532705072,weekend,14,21.1,0.0,100.0
230,2024-09-29 09:00:00,VIA GIUSEPPE DOZZA,SE,549.0,0.996219030247758,0.9921530627754978,0.8760829913360693,0.996219030247758,weekend,9,15.2,0.0,100.0
104,2024-09-29 12:00:00,VIA CRISTOFORO COLOMBO,N,1319.0,0.9964565283477732,0.09542356994477377,0.9964565283477732,0.6338254293965648,weekend,12,19.9,0.0,100.0
103,2024-09-30 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9973495212038304,0.027779361098444547,0.43847215888939556,0.9973495212038304,feriale,7,10.9,0.0,100.0
104,2024-09-30 22:00:00,VIA CRISTOFORO COLOMBO,N,1132.0,0.9996105031159751,0.9957978669503977,0.9463887622232355,0.9996105031159751,feriale,22,15.1,0.0,100.0
104,2024-09-30 23:00:00,VIA CRISTOFORO COLOMBO,N,1121.0,0.9964533617064397,0.9964533617064397,0.9557176875918326,0.9532762071236763,feriale,23,14.8,0.0,100.0
104,2024-10-01 09:00:00,VIA CRISTOFORO COLOMBO,N,1706.0,0.997577519379845,0.38257460606981814,0.997577519379845,0.7364879414298019,feriale,9,17.0,0.0,100.0
104,2024-10-03 08:00:00,VIA CRISTOFORO COLOMBO,N,1737.0,0.9995218371586361,0.1975540862339768,0.9995218371586361,0.35136102244515377,feriale,8,15.1,1.8,100.0
104,2024-10-03 09:00:00,VIA CRISTOFORO COLOMBO,N,1429.0,0.9995440036479708,0.9062072503419972,0.9995440036479708,0.9091458934995187,feriale,9,15.1,1.8,100.0
237,2024-10-03 10:00:00,VIA PIETRO ALBERTONI,S,281.0,0.9966275269797842,0.9662531033085069,0.8572066423468613,0.9966275269797842,feriale,10,14.9,2.5,100.0
104,2024-10-03 12:00:00,VIA CRISTOFORO COLOMBO,N,1323.0,0.9970961898971475,0.7036625373663677,0.9970961898971475,0.6135842579926027,feriale,12,14.9,3.4,100.0
104,2024-10-03 13:00:00,VIA CRISTOFORO COLOMBO,N,1388.0,0.9975173531945077,0.3195014439884481,0.9975173531945077,0.7257466940264478,feriale,13,15.1,3.3,100.0
104,2024-10-03 14:00:00,VIA CRISTOFORO COLOMBO,N,1388.0,0.9978561838171961,0.24019291179003902,0.9978561838171961,0.4369458377666312,feriale,14,15.0,2.7,100.0
104,2024-10-03 15:00:00,VIA CRISTOFORO COLOMBO,N,1371.0,0.9984800121599027,0.19036897704818362,0.9984800121599027,0.6530754420631302,feriale,15,14.0,4.2,100.0
104,2024-10-03 16:00:00,VIA CRISTOFORO COLOMBO,N,1354.0,0.99974033541065,0.5162385367583726,0.99974033541065,0.41400985458782996,feriale,16,13.5,4.4,100.0
104,2024-10-03 17:00:00,VIA CRISTOFORO COLOMBO,N,1498.0,0.9982298474945533,0.7179915894006181,0.9982298474945533,0.5268372853017176,feriale,17,13.1,1.2,100.0
104,2024-10-03 18:00:00,VIA CRISTOFORO COLOMBO,N,1598.0,0.9967003597304555,0.567911790039013,0.9967003597304555,0.5841218270253838,feriale,18,12.5,1.0,100.0
104,2024-10-03 19:00:00,VIA CRISTOFORO COLOMBO,N,1343.0,0.9988821756092618,0.27995959365658407,0.9988821756092618,0.7012368901048791,feriale,19,12.4,1.1,100.0
240,2024-10-04 07:00:00,VIA PARISIO,O,120.0,0.9988378426305923,0.9965610275117799,0.26229290165678676,0.9988378426305923,festivo,7,12.1,0.0,100.0
277,2024-10-04 07:00:00,VIA S.MAMOLO,N,167.0,0.9968966914931348,0.982890636874905,0.22562952829710695,0.9968966914931348,festivo,7,12.1,0.0,100.0
228,2024-10-04 07:00:00,VIA GIUSEPPE DOZZA,NO,337.0,0.9965990272077824,0.9938757156609414,0.7698738410092719,0.9965990272077824,festivo,7,12.1,0.0,100.0
232,2024-10-04 08:00:00,VIA ALBERTO DALLOLIO,S,192.0,0.9991291736332776,0.9971975224198206,0.3326430055226225,0.9991291736332776,festivo,8,12.3,0.0,100.0
273,2024-10-04 08:00:00,VIA S.MAMOLO,N,112.0,0.9981000151998785,0.9981000151998785,0.3484255459289659,0.9904050767593859,festivo,8,12.3,0.0,100.0
208,2024-10-04 08:00:00,VIA FILIPPO BEROALDO,E,120.0,0.9979005167958657,0.9979005167958657,0.24031007751937986,0.9971626893651517,festivo,8,12.3,0.0,100.0
230,2024-10-04 08:00:00,VIA GIUSEPPE DOZZA,SE,441.0,0.9974413538025029,0.988254927293915,0.8273800476262857,0.9974413538025029,festivo,8,12.3,0.0,100.0
261,2024-10-04 08:00:00,VIA GIUSEPPE MEZZOFANTI,O,290.0,0.9970645234838121,0.9970645234838121,0.7898711810305518,0.9967573592744592,festivo,8,12.3,0.0,100.0
255,2024-10-04 08:00:00,VIA PO,N,511.0,0.996922024623803,0.9962886963570958,0.9100895526169124,0.996922024623803,festivo,8,12.3,0.0,100.0
240,2024-10-04 08:00:00,VIA PARISIO,O,154.0,0.9964470284237726,0.9964470284237726,0.2772806150884126,0.9957155342757258,festivo,8,12.3,0.0,100.0
237,2024-10-04 09:00:00,VIA PIETRO ALBERTONI,S,45.0,0.9972988549424938,0.9972988549424938,0.11119344378578305,0.9889452551046258,festivo,9,13.2,0.0,100.0
237,2024-10-04 10:00:00,VIA PIETRO ALBERTONI,S,52.0,0.9988758423265948,0.9988758423265948,0.18979264832548007,0.9961398642144196,festivo,10,14.2,0.0,100.0
237,2024-10-04 11:00:00,VIA PIETRO ALBERTONI,S,42.0,0.9993983381466282,0.9993983381466282,0.16794598976541522,0.997577519379845,festivo,11,14.9,0.0,100.0
237,2024-10-04 13:00:00,VIA PIETRO ALBERTONI,S,99.0,0.9990025079799362,0.9990025079799362,0.296625626994984,0.932306708213001,festivo,13,15.2,0.0,100.0
237,2024-10-04 14:00:00,VIA PIETRO ALBERTONI,S,86.0,0.9982045143638851,0.9982045143638851,0.4364835081319349,0.9969505243958048,festivo,14,14.9,0.2,100.0
275,2024-10-04 14:00:00,VIA D'AZEGLIO,S,118.0,0.9970645234838121,0.9905602421847292,0.31132517606525817,0.9970645234838121,festivo,14,14.9,0.2,100.0
326,2024-10-04 14:00:00,VIALE GIAN BATTISTA ERCOLANI,N,51.0,0.9961778639104221,0.991687566499468,0.3711081978010843,0.9961778639104221,festivo,14,14.9,0.2,100.0
237,2024-10-04 15:00:00,VIA PIETRO ALBERTONI,S,51.0,0.9979448497745351,0.9964153620104372,0.15675191265136545,0.9979448497745351,festivo,15,14.9,0.0,100.0
237,2024-10-04 16:00:00,VIA PIETRO ALBERTONI,S,47.0,0.9961335309317525,0.9961335309317525,0.1869901707453007,0.9913107361807773,festivo,16,14.8,0.0,100.0
157,2024-10-05 19:00:00,VIA FRANCESCO ZANARDI,SE,48.0,0.9997371687693165,0.9964185286517708,0.6881839945280438,0.9997371687693165,weekend,19,13.1,0.2,100.0
157,2024-10-05 20:00:00,VIA FRANCESCO ZANARDI,SE,410.0,0.9999081674013275,0.9939232152809444,0.4799614936413842,0.9999081674013275,weekend,20,12.9,0.0,100.0
103,2024-10-07 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.997427103916502,0.027779361098444547,0.6076974717535593,0.997427103916502,feriale,7,13.6,0.0,100.0
157,2024-10-07 08:00:00,VIA FRANCESCO ZANARDI,SE,163.0,0.9962855297157622,0.8591699599736535,0.3452842377260982,0.9962855297157622,feriale,8,13.6,0.0,100.0
104,2024-10-08 11:00:00,VIA CRISTOFORO COLOMBO,N,1159.0,0.9972830217358261,0.8617697725084866,0.9972830217358261,0.9089052287581699,feriale,11,17.7,2.5,100.0
104,2024-10-08 13:00:00,VIA CRISTOFORO COLOMBO,N,1385.0,0.9966401935451183,0.17362694431777878,0.9966401935451183,0.4021539494350712,feriale,13,19.0,1.2,100.0
104,2024-10-08 14:00:00,VIA CRISTOFORO COLOMBO,N,1367.0,0.9979511830572022,0.33299133606931147,0.9979511830572022,0.360265617875057,feriale,14,19.9,1.8,100.0
104,2024-10-08 15:00:00,VIA CRISTOFORO COLOMBO,N,1283.0,0.9972196889091554,0.8575771393828849,0.9972196889091554,0.7458042002330648,feriale,15,21.0,0.6,100.0
157,2024-10-08 15:00:00,VIA FRANCESCO ZANARDI,SE,368.0,0.9967668591984598,0.972162056036885,0.8354644829508031,0.9967668591984598,feriale,15,21.0,0.6,91.0
104,2024-10-08 16:00:00,VIA CRISTOFORO COLOMBO,N,1355.0,0.9994046714292952,0.8076867051730253,0.9994046714292952,0.28834802654912095,feriale,16,20.2,2.9,100.0
104,2024-10-08 17:00:00,VIA CRISTOFORO COLOMBO,N,1540.0,0.999952500379997,0.872754851294523,0.999952500379997,0.7828127374981,feriale,17,20.4,4.2,100.0
104,2024-10-08 18:00:00,VIA CRISTOFORO COLOMBO,N,1617.0,0.9981380148958808,0.7790349343871916,0.9981380148958808,0.7781862745098039,feriale,18,20.0,0.1,100.0
104,2024-10-08 19:00:00,VIA CRISTOFORO COLOMBO,N,1363.0,0.9979226832852004,0.48606361149110805,0.9979226832852004,0.41287303034909056,feriale,19,19.1,1.0,100.0
104,2024-10-10 08:00:00,VIA CRISTOFORO COLOMBO,N,1644.0,0.9995345037239702,0.9319900440796474,0.9995345037239702,0.9780330090692608,feriale,8,20.6,0.0,91.0
104,2024-10-10 09:00:00,VIA CRISTOFORO COLOMBO,N,1562.0,0.9977516846531894,0.2021552160916046,0.9977516846531894,0.5750652328114708,feriale,9,21.1,0.0,100.0
104,2024-10-10 22:00:00,VIA CRISTOFORO COLOMBO,N,912.0,0.9981316816132138,0.9848064548816943,0.9487669098647211,0.9981316816132138,feriale,22,16.1,0.0,100.0
261,2024-10-11 07:00:00,VIA GIUSEPPE MEZZOFANTI,O,546.0,0.9991735066119471,0.9958991994730709,0.5832446673759943,0.9991735066119471,feriale,7,13.6,0.0,100.0
255,2024-10-11 07:00:00,VIA PO,N,736.0,0.9979860161118711,0.99463570958099,0.8548601611187111,0.9979860161118711,feriale,7,13.6,0.0,100.0
276,2024-10-11 07:00:00,PIAZZA DI PORTA S.MAMOLO,NO,162.0,0.9962095303237574,0.5466034605056493,0.16236320109439126,0.9962095303237574,feriale,7,13.6,0.0,100.0
237,2024-10-11 10:00:00,VIA PIETRO ALBERTONI,S,237.0,0.9982045143638851,0.9497454020367837,0.15409510057252876,0.9982045143638851,feriale,10,16.6,0.0,100.0
255,2024-10-11 16:00:00,VIA PO,N,858.0,0.9967826924051274,0.9074327405380757,0.8789773015149213,0.9967826924051274,feriale,16,20.4,0.0,100.0
104,2024-10-13 12:00:00,VIA CRISTOFORO COLOMBO,N,1311.0,0.9965103612504433,0.2853270507169276,0.9965103612504433,0.2541483001469322,weekend,12,20.2,0.0,100.0
